Episode,Step,Agent,Health Score,Wear,Reward,Latency (ms)
2,90,Baseline,95.5,0.09000000000000007,0.9099999999999999,0.3423999878577888
2,100,Baseline,95.0,0.10000000000000007,0.8999999999999999,0.287900009425357
2,110,Baseline,94.5,0.11000000000000008,0.8899999999999999,0.34610001603141427
2,120,Baseline,94.0,0.12000000000000009,0.8799999999999999,0.4768999933730811
2,130,Baseline,93.5,0.1300000000000001,0.8700000000000001,0.32560000545345247
2,140,Baseline,93.0,0.1400000000000001,0.8600000000000001,0.32989997998811305
2,150,Baseline,92.5,0.1500000000000001,0.8500000000000001,0.3884000179823488
2,160,Baseline,92.0,0.16000000000000011,0.8400000000000001,0.3237999917473644
2,170,Baseline,91.5,0.17000000000000012,0.8300000000000001,0.20849998691119254
2,180,Baseline,91.0,0.18000000000000013,0.8200000000000001,0.3741999971680343
2,190,Baseline,90.5,0.19000000000000014,0.81,0.3262000100221485
2,200,Baseline,90.0,0.20000000000000015,0.8,0.2598999999463558
3,10,Baseline,99.5,0.010000000000000002,0.99,0.33519999124109745
3,20,Baseline,99.0,0.02000000000000001,0.98,0.20629999926313758
3,30,Baseline,98.5,0.03000000000000002,0.97,0.32550000469200313
3,40,Baseline,98.0,0.04000000000000003,0.96,0.3252000024076551
3,50,Baseline,97.5,0.05000000000000004,0.95,0.32110000029206276
3,60,Baseline,97.0,0.060000000000000046,0.94,0.2720000047702342
3,70,Baseline,96.5,0.07000000000000005,0.9299999999999999,0.32140000257641077
3,80,Baseline,96.0,0.08000000000000006,0.9199999999999999,0.32049999572336674
3,90,Baseline,95.5,0.09000000000000007,0.9099999999999999,0.3206999972462654
3,100,Baseline,95.0,0.10000000000000007,0.8999999999999999,0.3400999994482845
3,110,Baseline,94.5,0.11000000000000008,0.8899999999999999,0.3437999985180795
3,120,Baseline,94.0,0.12000000000000009,0.8799999999999999,0.32049999572336674
3,130,Baseline,93.5,0.1300000000000001,0.8700000000000001,0.3184000088367611
3,140,Baseline,93.0,0.1400000000000001,0.8600000000000001,0.3209999995306134
3,150,Baseline,92.5,0.1500000000000001,0.8500000000000001,0.32389999250881374
3,160,Baseline,92.0,0.16000000000000011,0.8400000000000001,0.2982000005431473
3,170,Baseline,91.5,0.17000000000000012,0.8300000000000001,0.33060001442208886
3,180,Baseline,91.0,0.18000000000000013,0.8200000000000001,0.3212000010535121
3,190,Baseline,90.5,0.19000000000000014,0.81,0.34340002457611263
3,200,Baseline,90.0,0.20000000000000015,0.8,0.3212000010535121
1,10,PPO,99.47000122070312,0.010561587288975716,0.9890632033348083,1.3614000054076314
1,20,PPO,98.94000244140625,0.021134160459041595,0.9784497618675232,1.479400001699105
1,30,PPO,98.41000366210938,0.031717728823423386,0.9678360223770142,1.7300999897997826
1,40,PPO,97.87999725341797,0.04231227561831474,0.9572219252586365,1.5678000054322183
1,50,PPO,97.3499984741211,0.05291782319545746,0.9466076493263245,1.3085000100545585
1,60,PPO,96.81999969482422,0.06353437900543213,0.9359930157661438,1.36009999550879
1,70,PPO,96.29000091552734,0.07416198402643204,0.9253782033920288,1.6722000145819038
1,80,PPO,95.76000213623047,0.0848006010055542,0.9147631525993347,1.6697000246495008
1,90,PPO,95.2300033569336,0.09545022249221802,0.9041478037834167,1.5654999879188836
1,100,PPO,94.69000244140625,0.10611085593700409,0.8933321833610535,1.1710000107996166
1,110,PPO,94.16000366210938,0.11678250133991241,0.8827162981033325,1.5153999847825617
1,120,PPO,93.62999725341797,0.127465158700943,0.8721000552177429,2.1169999963603914
1,130,PPO,93.08999633789062,0.13815882802009583,0.8612836599349976,2.448899991577491
1,140,PPO,92.55999755859375,0.1488635092973709,0.8506669402122498,2.414399990811944
1,150,PPO,92.0199966430664,0.15957920253276825,0.8398500084877014,0.9897999989334494
1,160,PPO,91.4800033569336,0.17030589282512665,0.8290328979492188,1.0196999937761575
1,170,PPO,90.94999694824219,0.1810435801744461,0.8184152245521545,1.436699996702373
1,180,PPO,90.41000366210938,0.19179226458072662,0.8075976967811584,1.3940999924670905
1,190,PPO,89.87000274658203,0.2025519460439682,0.7967795729637146,1.3885000080335885
1,200,PPO,89.33000183105469,0.21332259476184845,0.7859613299369812,1.1892000038642436
