Episode,Step,Agent,Health Score,Wear,Reward,Latency (ms)
1,100,PPO,95.47000122070312,0.09057395905256271,0.9074553847312927,0.8189000000129454
1,110,PPO,95.0199966430664,0.09961594641208649,0.8984373807907104,0.7272000002558343
1,120,PPO,94.56999969482422,0.10865519940853119,0.8894195556640625,0.7089999999152496
1,130,PPO,94.12000274658203,0.11769172549247742,0.8804016709327698,0.6630999996559694
1,140,PPO,93.66000366210938,0.12672555446624756,0.8711838126182556,0.6592999998247251
1,150,PPO,93.20999908447266,0.1357566863298416,0.8621658682823181,0.7082000010996126
1,160,PPO,92.76000213623047,0.14478516578674316,0.8531479835510254,0.6558999994012993
1,170,PPO,92.30999755859375,0.15381097793579102,0.8441300392150879,0.6525000026158523
1,180,PPO,91.86000061035156,0.16283416748046875,0.8351122140884399,0.651299997116439
1,190,PPO,91.41000366210938,0.17185473442077637,0.826094388961792,0.6385000015143305
1,200,PPO,90.95999908447266,0.18087270855903625,0.8170764446258545,0.6020000000717118
